time(s),x_pos,y_pos,Cd,x_vel,y_vel
37.059525583944016,0.0,27572.28703445435,0.0,744.0,-1381.8512379909578
37.06829004905481,0.0,27578.80779649678,0.0,744.0,-1382.279498802345
37.076964291610594,0.0,27585.261432958287,0.0,744.0,-1382.7033510406904
37.08593669910563,0.0,27591.936904134593,0.0,744.0,-1383.1417726061081
37.09481674345945,0.0,27598.543657133832,0.0,744.0,-1383.5756810023474
37.103603872216986,0.0,27605.08128092944,0.0,744.0,-1384.0050492346236
37.11269546944194,0.0,27611.845429264802,0.0,744.0,-1384.4492948052482
37.12137231263679,0.0,27618.30100060177,0.0,744.0,-1384.8732741194372
37.129961039117276,0.0,27624.69101310325,0.0,744.0,-1385.292947758937
37.1384613521193,0.0,27631.015245976752,0.0,744.0,-1385.7083012228707
37.14725619560377,0.0,27637.558609529195,0.0,744.0,-1386.1380464222718
37.15596172403507,0.0,27644.03552268209,0.0,744.0,-1386.5634273921792
37.164579785154054,0.0,27650.44736015461,0.0,744.0,-1386.984534419333
37.17402009132322,0.0,27657.470947944472,0.0,744.0,-1387.445819064619
37.18302866377896,0.0,27664.173325851545,0.0,744.0,-1387.8860077698698
37.19290056124955,0.0,27671.518017569666,0.0,744.0,-1388.368381396468
37.202669164952304,0.0,27678.785858724514,0.0,744.0,-1388.8457077472467
37.2123372093655,0.0,27685.97888376793,0.0,744.0,-1389.3181204378768
37.22190216275044,0.0,27693.09520908632,0.0,744.0,-1389.7854957592149
37.23136998031692,0.0,27700.139265355785,0.0,744.0,-1390.2481247025482
37.240738732171614,0.0,27707.109616735677,0.0,744.0,-1390.7059129668926
37.249409251730526,0.0,27713.56048328751,0.0,744.0,-1391.1295832872727
37.2574341515041,0.0,27719.53100871905,0.0,744.0,-1391.5217064853102
37.26573892448585,0.0,27725.70975981747,0.0,744.0,-1391.9275052158193
37.27366483795832,0.0,27731.606639440986,0.0,744.0,-1392.314791615137
37.28186537933194,0.0,27737.707842222957,0.0,744.0,-1392.7154972438416
37.28969088518066,0.0,27743.530018574405,0.0,744.0,-1393.0978773939048
37.29778753986972,0.0,27749.553929663063,0.0,744.0,-1393.4935067749138
37.30616473853535,0.0,27755.786565470295,0.0,744.0,-1393.9028444643616
37.31482989167253,0.0,27762.233439404357,0.0,744.0,-1394.326252563591
37.32340798316126,0.0,27768.615539471975,0.0,744.0,-1394.7454065421487
37.33189777064953,0.0,27774.931941363247,0.0,744.0,-1395.160245694598
37.340298725961375,0.0,27781.182252115257,0.0,744.0,-1395.5707442125106
37.348988452346205,0.0,27787.64740854557,0.0,744.0,-1395.9953530420576
37.35758993118287,0.0,27794.04690880005,0.0,744.0,-1396.4156498039426
37.366101409170085,0.0,27800.37944842254,0.0,744.0,-1396.8315488260544
37.374222491188284,0.0,27806.42153344408,0.0,744.0,-1397.2283718073193
37.38225997372154,0.0,27812.40142044882,0.0,744.0,-1397.6211098406948
37.39057373346007,0.0,27818.58685769429,0.0,744.0,-1398.027347693923
37.39917744057187,0.0,27824.988015785464,0.0,744.0,-1398.4477533367156
37.40769470340368,0.0,27831.32485933233,0.0,744.0,-1398.8639350255053
37.415824205143686,0.0,27837.373208626897,0.0,744.0,-1399.2611694222812
37.42472933871944,0.0,27843.998628007255,0.0,744.0,-1399.696303761052
37.4335440372033,0.0,27850.556763679248,0.0,744.0,-1400.1270191415242
37.44195661363645,0.0,27856.815720545514,0.0,744.0,-1400.5380855059373
37.45028258990286,0.0,27863.010246887723,0.0,744.0,-1400.9449202992041
37.45852285747603,0.0,27869.141005962156,0.0,744.0,-1401.347567081674
37.467048645121594,0.0,27875.484191970456,0.0,744.0,-1401.7641653211158
37.47548666718933,0.0,27881.76208038885,0.0,744.0,-1402.1764750435634
37.48421897035382,0.0,27888.258913943235,0.0,744.0,-1402.6031643156675
37.49286138204261,0.0,27894.688868239693,0.0,744.0,-1403.0254611923617
37.5014133645845,0.0,27901.05154325086,0.0,744.0,-1403.4433394012497
37.51026166792579,0.0,27907.63468093678,0.0,744.0,-1403.8756968264252
37.51870631617991,0.0,27913.917499237843,0.0,744.0,-1404.288330326299
37.52744356616808,0.0,27920.418013229042,0.0,744.0,-1404.7152613166022
37.53700992428767,0.0,27927.53538367002,0.0,744.0,-1405.1827052779313
37.54690511256958,0.0,27934.89740375176,0.0,744.0,-1405.6662169707581
37.55582191839457,0.0,27941.53150728555,0.0,744.0,-1406.101921654309
37.56464693344923,0.0,27948.097318486216,0.0,744.0,-1406.5331411366205
37.573777729707594,0.0,27954.89063090244,0.0,744.0,-1406.9793021019261
37.58249283284998,0.0,27961.374667640375,0.0,744.0,-1407.405150923948
37.591116746244566,0.0,27967.790859205947,0.0,744.0,-1407.8265439126828
37.59934724110695,0.0,27973.914347383557,0.0,744.0,-1408.2287131681164
37.60836649491357,0.0,27980.624672215683,0.0,744.0,-1408.66942379957
37.61729290333688,0.0,27987.265920082627,0.0,744.0,-1409.105597697899
37.62612412884794,0.0,27993.836351862858,0.0,744.0,-1409.537120643692
